ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
701286,0.682,0.000,0.682,0.000,{method 'reduce' of 'numpy.ufunc' objects}
701286,0.153,0.000,0.153,0.000,fromnumeric.py:70(<dictcomp>)
701286,0.458,0.000,1.331,0.000,fromnumeric.py:69(_wrapreduction)
701286,0.069,0.000,0.069,0.000,fromnumeric.py:2399(_all_dispatcher)
701286,0.320,0.000,1.651,0.000,fromnumeric.py:2404(all)
701286,0.254,0.000,2.173,0.000,<__array_function__ internals>:177(all)
1,0.000,0.000,0.000,0.000,threading.py:81(RLock)
350643,0.052,0.000,0.052,0.000,threading.py:1031(name)
350643,0.071,0.000,0.095,0.000,threading.py:1306(current_thread)
350643,0.114,0.000,8.002,0.000,Spectrum.py:175(get)
350643,0.176,0.000,17.716,0.000,Spectrum.py:204(metadata)
350643,0.047,0.000,0.047,0.000,Spectrum.py:216(losses)
350643,0.149,0.000,8.170,0.000,Spectrum.py:224(peaks)
350644,0.075,0.000,0.098,0.000,__init__.py:119(getLevelName)
350643,0.075,0.000,0.107,0.000,__init__.py:160(<lambda>)
5,0.000,0.000,0.000,0.000,__init__.py:193(_checkLevel)
11,0.000,0.000,0.000,0.000,__init__.py:218(_acquireLock)
11,0.000,0.000,0.000,0.000,__init__.py:227(_releaseLock)
1,0.000,0.000,0.000,0.000,__init__.py:248(_register_at_fork_reinit_lock)
350643,1.307,0.000,2.696,0.000,__init__.py:288(__init__)
350643,0.084,0.000,0.084,0.000,__init__.py:364(getMessage)
350643,0.097,0.000,0.147,0.000,__init__.py:427(usesTime)
350643,0.259,0.000,0.259,0.000,__init__.py:435(_format)
350643,0.076,0.000,0.334,0.000,__init__.py:438(format)
350643,0.282,0.000,0.979,0.000,__init__.py:588(formatTime)
350643,0.089,0.000,0.236,0.000,__init__.py:633(usesTime)
350643,0.097,0.000,0.432,0.000,__init__.py:639(formatMessage)
350643,0.369,0.000,2.099,0.000,__init__.py:655(format)
1,0.000,0.000,0.000,0.000,__init__.py:776(__init__)
701286,0.091,0.000,0.091,0.000,__init__.py:796(filter)
1,0.000,0.000,0.000,0.000,__init__.py:826(_removeHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:843(_addHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:862(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:891(createLock)
701286,0.170,0.000,0.273,0.000,__init__.py:898(acquire)
701286,0.139,0.000,0.190,0.000,__init__.py:905(release)
2,0.000,0.000,0.000,0.000,__init__.py:912(setLevel)
350643,0.114,0.000,2.214,0.000,__init__.py:918(format)
350643,0.263,0.000,5.793,0.000,__init__.py:941(handle)
1,0.000,0.000,0.000,0.000,__init__.py:959(setFormatter)
1,0.000,0.000,0.000,0.000,__init__.py:1051(__init__)
350643,0.262,0.000,0.571,0.000,__init__.py:1062(flush)
350643,0.252,0.000,5.248,0.000,__init__.py:1073(emit)
2,0.000,0.000,0.000,0.000,__init__.py:1276(disable)
3,0.000,0.000,0.000,0.000,__init__.py:1284(getLogger)
2,0.000,0.000,0.000,0.000,__init__.py:1372(_clear_cache)
2,0.000,0.000,0.000,0.000,__init__.py:1417(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1436(info)
350643,0.220,0.000,10.281,0.000,__init__.py:1448(warning)
350643,0.321,0.000,0.550,0.000,__init__.py:1514(findCaller)
350643,0.146,0.000,2.842,0.000,__init__.py:1550(makeRecord)
350643,0.295,0.000,9.986,0.000,__init__.py:1565(_log)
350643,0.179,0.000,6.299,0.000,__init__.py:1591(handle)
1,0.000,0.000,0.000,0.000,__init__.py:1601(addHandler)
350643,0.277,0.000,6.069,0.000,__init__.py:1645(callHandlers)
2,0.000,0.000,0.000,0.000,__init__.py:1675(getEffectiveLevel)
350644,0.075,0.000,0.075,0.000,__init__.py:1689(isEnabledFor)
3,0.000,0.000,0.000,0.000,__init__.py:2018(getLogger)
350643,0.339,0.000,2.427,0.000,Fragments.py:35(__init__)
350643,0.538,0.000,2.060,0.000,Fragments.py:60(_is_sorted)
701286,0.142,0.000,0.444,0.000,Fragments.py:66(mz)
350643,0.074,0.000,0.074,0.000,utils.py:11(<genexpr>)
350643,0.112,0.000,0.270,0.000,utils.py:7(get_first_common_element)
330095,0.504,0.000,0.661,0.000,utils.py:24(<listcomp>)
330095,0.104,0.000,0.765,0.000,utils.py:14(get_common_keys)
660190,0.051,0.000,0.051,0.000,utils.py:36(<lambda>)
660190,0.124,0.000,0.124,0.000,utils.py:27(filter_none)
350643,0.040,0.000,0.040,0.000,add_precursor_mz.py:30(_convert_precursor_mz)
350643,0.571,0.000,11.285,0.000,add_precursor_mz.py:48(_add_precursor_mz_metadata)
330095,0.144,0.000,1.281,0.000,add_retention.py:15(safe_store_value)
660190,0.185,0.000,0.230,0.000,add_retention.py:37(safe_convert_to_float)
330095,0.057,0.000,0.057,0.000,add_retention.py:80(<listcomp>)
330095,0.605,0.000,3.105,0.000,add_retention.py:63(_add_retention)
350643,0.084,0.000,0.111,0.000,interpret_pepmass.py:28(_interpret_pepmass_metadata)
350643,0.044,0.000,0.044,0.000,make_charge_int.py:23(_convert_charge_to_int)
701286,0.521,0.000,35.941,0.000,Metadata.py:42(__init__)
701286,0.308,0.000,31.388,0.000,Metadata.py:78(harmonize_metadata)
350643,0.183,0.000,7.888,0.000,Metadata.py:92(get)
350643,0.093,0.000,7.830,0.000,Metadata.py:126(data)
1753215,1.300,0.000,28.366,0.000,PickyDict.py:82(__init__)
1051929,0.369,0.000,25.128,0.000,PickyDict.py:110(copy)
330095,0.166,0.000,1.047,0.000,PickyDict.py:116(__setitem__)
31703033,17.191,0.000,51.884,0.000,PickyDict.py:152(_harmonize_key)
3155787,6.186,0.000,57.795,0.000,PickyDict.py:163(_apply_replacements)
701286,0.169,0.000,15.325,0.000,PickyDict.py:196(key_replacements)
701286,0.181,0.000,15.754,0.000,PickyDict.py:205(key_regex_replacements)
350643,0.025,0.000,0.025,0.000,process.py:37(current_process)
350643,0.037,0.000,0.037,0.000,process.py:189(name)
350644,0.696,0.000,230.535,0.001,load_from_msp.py:7(load_from_msp)
350644,48.497,0.000,148.361,0.000,load_from_msp.py:58(parse_msp_file)
40044689,17.050,0.000,24.362,0.000,load_from_msp.py:109(get_peak_values)
40044689,7.694,0.000,11.252,0.000,load_from_msp.py:120(<lambda>)
40044689,10.383,0.000,12.903,0.000,load_from_msp.py:117(get_peak_tuples)
40044689,11.651,0.000,34.837,0.000,load_from_msp.py:124(get_peak_comment)
3485882,1.704,0.000,2.778,0.000,load_from_msp.py:133(parse_metadata)
43530571,2.957,0.000,2.957,0.000,load_from_msp.py:148(contains_metadata)
1,0.000,0.000,0.001,0.001,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.001,0.001,logging_functions.py:110(reset_matchms_logger)


