ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
62800,0.061,0.000,0.061,0.000,{built-in method _codecs.utf_8_decode}
701286,0.116,0.000,0.116,0.000,{built-in method _abc._abc_instancecheck}
350643,0.094,0.000,0.094,0.000,{built-in method time.time}
350643,0.231,0.000,0.231,0.000,{built-in method time.localtime}
350643,0.478,0.000,0.478,0.000,{built-in method time.strftime}
701286,0.052,0.000,0.052,0.000,{built-in method _thread.get_ident}
701297,0.103,0.000,0.103,0.000,{method 'acquire' of '_thread.RLock' objects}
701297,0.051,0.000,0.051,0.000,{method 'release' of '_thread.RLock' objects}
1,0.000,0.000,0.000,0.000,{built-in method io.open}
350643,2.090,0.000,2.090,0.000,{method 'write' of '_io.TextIOWrapper' objects}
350643,0.055,0.000,0.055,0.000,{method 'flush' of '_io.TextIOWrapper' objects}
1,0.000,0.000,0.000,0.000,codecs.py:260(__init__)
1,0.000,0.000,0.000,0.000,codecs.py:309(__init__)
62800,0.043,0.000,0.103,0.000,codecs.py:319(decode)
701286,0.126,0.000,0.242,0.000,abc.py:96(__instancecheck__)
1,0.038,0.038,230.439,230.439,profiling.py:11(read_data)
1,0.508,0.508,230.947,230.947,profiling.py:22(main)
350643,0.050,0.000,0.072,0.000,posixpath.py:41(_get_sep)
350643,0.067,0.000,0.094,0.000,posixpath.py:52(normcase)
350643,0.176,0.000,0.503,0.000,posixpath.py:117(splitext)
350643,0.207,0.000,0.373,0.000,posixpath.py:140(basename)
350643,0.200,0.000,0.290,0.000,genericpath.py:121(_splitext)
1,0.000,0.000,0.000,0.000,{method 'disable' of '_lsprof.Profiler' objects}
49462538,9.145,0.000,29.673,0.000,re.py:203(sub)
40044689,8.287,0.000,23.120,0.000,re.py:233(findall)
89507227,15.917,0.000,22.387,0.000,re.py:289(_compile)
1,0.000,0.000,0.000,0.000,_weakrefset.py:38(_remove)
1,0.000,0.000,0.000,0.000,_weakrefset.py:81(add)
350643,0.530,0.000,80.600,0.000,Spectrum.py:71(__init__)
350643,0.870,0.000,50.398,0.000,Spectrum.py:101(_apply_metadata_harmonization)
701286,0.314,0.000,0.314,0.000,{method 'copy' of 'numpy.ndarray' objects}
701286,2.780,0.000,2.780,0.000,{built-in method numpy.array}
701286,0.202,0.000,1.865,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
701286,0.692,0.000,0.692,0.000,{method 'reduce' of 'numpy.ufunc' objects}
701286,0.154,0.000,0.154,0.000,fromnumeric.py:70(<dictcomp>)
701286,0.457,0.000,1.342,0.000,fromnumeric.py:69(_wrapreduction)
701286,0.068,0.000,0.068,0.000,fromnumeric.py:2399(_all_dispatcher)
701286,0.321,0.000,1.663,0.000,fromnumeric.py:2404(all)
701286,0.255,0.000,2.188,0.000,<__array_function__ internals>:177(all)
1,0.000,0.000,0.000,0.000,threading.py:81(RLock)
350643,0.052,0.000,0.052,0.000,threading.py:1031(name)
350643,0.072,0.000,0.095,0.000,threading.py:1306(current_thread)
350643,0.114,0.000,8.018,0.000,Spectrum.py:175(get)
350643,0.176,0.000,17.873,0.000,Spectrum.py:204(metadata)
350643,0.047,0.000,0.047,0.000,Spectrum.py:216(losses)
350643,0.146,0.000,8.184,0.000,Spectrum.py:224(peaks)
350644,0.076,0.000,0.099,0.000,__init__.py:119(getLevelName)
350643,0.078,0.000,0.108,0.000,__init__.py:160(<lambda>)
5,0.000,0.000,0.000,0.000,__init__.py:193(_checkLevel)
11,0.000,0.000,0.000,0.000,__init__.py:218(_acquireLock)
11,0.000,0.000,0.000,0.000,__init__.py:227(_releaseLock)
1,0.000,0.000,0.000,0.000,__init__.py:248(_register_at_fork_reinit_lock)
350643,1.313,0.000,2.706,0.000,__init__.py:288(__init__)
350643,0.086,0.000,0.086,0.000,__init__.py:364(getMessage)
350643,0.098,0.000,0.148,0.000,__init__.py:427(usesTime)
350643,0.261,0.000,0.261,0.000,__init__.py:435(_format)
350643,0.076,0.000,0.337,0.000,__init__.py:438(format)
350643,0.286,0.000,0.995,0.000,__init__.py:588(formatTime)
350643,0.090,0.000,0.238,0.000,__init__.py:633(usesTime)
350643,0.098,0.000,0.435,0.000,__init__.py:639(formatMessage)
350643,0.369,0.000,2.123,0.000,__init__.py:655(format)
1,0.000,0.000,0.000,0.000,__init__.py:776(__init__)
701286,0.089,0.000,0.089,0.000,__init__.py:796(filter)
1,0.000,0.000,0.000,0.000,__init__.py:826(_removeHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:843(_addHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:862(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:891(createLock)
701286,0.172,0.000,0.275,0.000,__init__.py:898(acquire)
701286,0.140,0.000,0.191,0.000,__init__.py:905(release)
2,0.000,0.000,0.000,0.000,__init__.py:912(setLevel)
350643,0.118,0.000,2.241,0.000,__init__.py:918(format)
350643,0.263,0.000,5.701,0.000,__init__.py:941(handle)
1,0.000,0.000,0.000,0.000,__init__.py:959(setFormatter)
1,0.000,0.000,0.000,0.000,__init__.py:1051(__init__)
350643,0.258,0.000,0.570,0.000,__init__.py:1062(flush)
350643,0.254,0.000,5.155,0.000,__init__.py:1073(emit)
2,0.000,0.000,0.000,0.000,__init__.py:1276(disable)
3,0.000,0.000,0.000,0.000,__init__.py:1284(getLogger)
2,0.000,0.000,0.000,0.000,__init__.py:1372(_clear_cache)
2,0.000,0.000,0.000,0.000,__init__.py:1417(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1436(info)
350643,0.223,0.000,10.209,0.000,__init__.py:1448(warning)
350643,0.322,0.000,0.555,0.000,__init__.py:1514(findCaller)
350643,0.147,0.000,2.853,0.000,__init__.py:1550(makeRecord)
350643,0.297,0.000,9.912,0.000,__init__.py:1565(_log)
350643,0.178,0.000,6.207,0.000,__init__.py:1591(handle)
1,0.000,0.000,0.000,0.000,__init__.py:1601(addHandler)
350643,0.277,0.000,5.978,0.000,__init__.py:1645(callHandlers)
2,0.000,0.000,0.000,0.000,__init__.py:1675(getEffectiveLevel)
350644,0.075,0.000,0.075,0.000,__init__.py:1689(isEnabledFor)
3,0.000,0.000,0.000,0.000,__init__.py:2018(getLogger)
350643,0.339,0.000,2.455,0.000,Fragments.py:35(__init__)
350643,0.542,0.000,2.089,0.000,Fragments.py:60(_is_sorted)
701286,0.142,0.000,0.455,0.000,Fragments.py:66(mz)
350643,0.074,0.000,0.074,0.000,utils.py:11(<genexpr>)
350643,0.113,0.000,0.271,0.000,utils.py:7(get_first_common_element)
330095,0.505,0.000,0.663,0.000,utils.py:24(<listcomp>)
330095,0.103,0.000,0.766,0.000,utils.py:14(get_common_keys)
660190,0.049,0.000,0.049,0.000,utils.py:36(<lambda>)
660190,0.124,0.000,0.124,0.000,utils.py:27(filter_none)
350643,0.040,0.000,0.040,0.000,add_precursor_mz.py:30(_convert_precursor_mz)
350643,0.573,0.000,11.214,0.000,add_precursor_mz.py:48(_add_precursor_mz_metadata)
330095,0.141,0.000,1.281,0.000,add_retention.py:15(safe_store_value)
660190,0.186,0.000,0.231,0.000,add_retention.py:37(safe_convert_to_float)
330095,0.057,0.000,0.057,0.000,add_retention.py:80(<listcomp>)
330095,0.609,0.000,3.110,0.000,add_retention.py:63(_add_retention)
350643,0.085,0.000,0.111,0.000,interpret_pepmass.py:28(_interpret_pepmass_metadata)
350643,0.045,0.000,0.045,0.000,make_charge_int.py:23(_convert_charge_to_int)
701286,0.521,0.000,36.038,0.000,Metadata.py:42(__init__)
701286,0.307,0.000,31.481,0.000,Metadata.py:78(harmonize_metadata)
350643,0.183,0.000,7.903,0.000,Metadata.py:92(get)
350643,0.092,0.000,7.855,0.000,Metadata.py:126(data)
1753215,1.301,0.000,28.542,0.000,PickyDict.py:82(__init__)
1051929,0.374,0.000,25.302,0.000,PickyDict.py:110(copy)
330095,0.168,0.000,1.051,0.000,PickyDict.py:116(__setitem__)
31703033,17.267,0.000,52.141,0.000,PickyDict.py:152(_harmonize_key)
3155787,6.208,0.000,58.062,0.000,PickyDict.py:163(_apply_replacements)
701286,0.172,0.000,15.396,0.000,PickyDict.py:196(key_replacements)
701286,0.182,0.000,15.779,0.000,PickyDict.py:205(key_regex_replacements)
350643,0.025,0.000,0.025,0.000,process.py:37(current_process)
350643,0.037,0.000,0.037,0.000,process.py:189(name)
350644,0.711,0.000,230.401,0.001,load_from_msp.py:7(load_from_msp)
350644,48.504,0.000,147.972,0.000,load_from_msp.py:58(parse_msp_file)
40044689,17.021,0.000,24.338,0.000,load_from_msp.py:109(get_peak_values)
40044689,7.563,0.000,11.095,0.000,load_from_msp.py:120(<lambda>)
40044689,10.344,0.000,12.853,0.000,load_from_msp.py:117(get_peak_tuples)
40044689,11.501,0.000,34.621,0.000,load_from_msp.py:124(get_peak_comment)
3485882,1.704,0.000,2.788,0.000,load_from_msp.py:133(parse_metadata)
43530571,2.954,0.000,2.954,0.000,load_from_msp.py:148(contains_metadata)
1,0.000,0.000,0.000,0.000,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.000,0.000,logging_functions.py:110(reset_matchms_logger)


