ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
12241,0.006,0.000,0.022,0.000,codecs.py:319(decode)
36375,0.006,0.000,0.013,0.000,abc.py:96(__instancecheck__)
49/1,0.000,0.000,0.000,0.000,abc.py:100(__subclasscheck__)
1,0.001,0.001,23.465,23.465,profiling.py:11(read_data)
1,0.016,0.016,23.481,23.481,profiling.py:22(main)
12125,0.002,0.000,0.002,0.000,posixpath.py:41(_get_sep)
12125,0.002,0.000,0.003,0.000,posixpath.py:52(normcase)
12125,0.006,0.000,0.018,0.000,posixpath.py:117(splitext)
12125,0.007,0.000,0.013,0.000,posixpath.py:140(basename)
49,0.000,0.000,0.000,0.000,_collections_abc.py:392(__subclasshook__)
12125,0.007,0.000,0.010,0.000,genericpath.py:121(_splitext)
1,0.000,0.000,0.000,0.000,{method 'disable' of '_lsprof.Profiler' objects}
3346500,0.593,0.000,1.982,0.000,re.py:203(sub)
5175688,1.052,0.000,3.127,0.000,re.py:233(findall)
8522188,1.510,0.000,2.137,0.000,re.py:289(_compile)
2,0.000,0.000,0.000,0.000,enum.py:313(__call__)
2,0.000,0.000,0.000,0.000,enum.py:631(__new__)
1,0.000,0.000,0.000,0.000,sre_compile.py:65(_combine_flags)
3,0.000,0.000,0.000,0.000,sre_compile.py:249(_compile_charset)
1,0.000,0.000,0.000,0.000,enum.py:938(__and__)
3,0.000,0.000,0.000,0.000,sre_compile.py:276(_optimize_charset)
3/1,0.000,0.000,0.000,0.000,sre_compile.py:71(_compile)
1,0.000,0.000,0.000,0.000,sre_compile.py:423(_simple)
2,0.000,0.000,0.000,0.000,sre_compile.py:453(_get_iscased)
1,0.000,0.000,0.000,0.000,sre_compile.py:461(_get_literal_prefix)
1,0.000,0.000,0.000,0.000,sre_compile.py:492(_get_charset_prefix)
1,0.000,0.000,0.000,0.000,sre_compile.py:536(_compile_info)
2,0.000,0.000,0.000,0.000,sre_compile.py:595(isstring)
1,0.000,0.000,0.000,0.000,sre_compile.py:598(_code)
1,0.000,0.000,0.000,0.000,sre_compile.py:759(compile)
1,0.000,0.000,0.000,0.000,sre_parse.py:76(__init__)
4,0.000,0.000,0.000,0.000,sre_parse.py:81(groups)
1,0.000,0.000,0.000,0.000,sre_parse.py:84(opengroup)
1,0.000,0.000,0.000,0.000,sre_parse.py:96(closegroup)
3,0.000,0.000,0.000,0.000,sre_parse.py:111(__init__)
5,0.000,0.000,0.000,0.000,sre_parse.py:160(__len__)
13,0.000,0.000,0.000,0.000,sre_parse.py:164(__getitem__)
1,0.000,0.000,0.000,0.000,sre_parse.py:168(__setitem__)
4,0.000,0.000,0.000,0.000,sre_parse.py:172(append)
4/2,0.000,0.000,0.000,0.000,sre_parse.py:174(getwidth)
1,0.000,0.000,0.000,0.000,sre_parse.py:224(__init__)
13,0.000,0.000,0.000,0.000,sre_parse.py:233(__next)
11,0.000,0.000,0.000,0.000,sre_parse.py:249(match)
11,0.000,0.000,0.000,0.000,sre_parse.py:254(get)
6,0.000,0.000,0.000,0.000,sre_parse.py:286(tell)
4,0.000,0.000,0.000,0.000,sre_parse.py:295(_class_escape)
2,0.000,0.000,0.000,0.000,sre_parse.py:432(_uniq)
2/1,0.000,0.000,0.000,0.000,sre_parse.py:435(_parse_sub)
2/1,0.000,0.000,0.000,0.000,sre_parse.py:493(_parse)
1,0.000,0.000,0.000,0.000,sre_parse.py:921(fix_flags)
1,0.000,0.000,0.000,0.000,sre_parse.py:937(parse)
1,0.000,0.000,0.000,0.000,_weakrefset.py:38(_remove)
1,0.000,0.000,0.000,0.000,_weakrefset.py:81(add)
12125,0.020,0.000,4.593,0.000,Spectrum.py:71(__init__)
12125,0.040,0.000,3.120,0.000,Spectrum.py:101(_apply_metadata_harmonization)
1,0.000,0.000,0.000,0.000,{method 'argsort' of 'numpy.ndarray' objects}
24250,0.014,0.000,0.014,0.000,{method 'copy' of 'numpy.ndarray' objects}
24250,0.339,0.000,0.339,0.000,{built-in method numpy.array}
24251,0.007,0.000,0.068,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
24250,0.026,0.000,0.026,0.000,{method 'reduce' of 'numpy.ufunc' objects}
1,0.000,0.000,0.000,0.000,fromnumeric.py:51(_wrapfunc)
24250,0.006,0.000,0.006,0.000,fromnumeric.py:70(<dictcomp>)
24250,0.017,0.000,0.049,0.000,fromnumeric.py:69(_wrapreduction)
1,0.000,0.000,0.000,0.000,fromnumeric.py:1008(_argsort_dispatcher)
1,0.000,0.000,0.000,0.000,fromnumeric.py:1012(argsort)
24250,0.002,0.000,0.002,0.000,fromnumeric.py:2399(_all_dispatcher)
24250,0.012,0.000,0.061,0.000,fromnumeric.py:2404(all)
1,0.000,0.000,0.000,0.000,<__array_function__ internals>:177(argsort)
24250,0.009,0.000,0.080,0.000,<__array_function__ internals>:177(all)
1,0.000,0.000,0.000,0.000,threading.py:81(RLock)
12125,0.002,0.000,0.002,0.000,threading.py:1031(name)
12125,0.003,0.000,0.003,0.000,threading.py:1306(current_thread)
12125,0.004,0.000,0.400,0.000,Spectrum.py:175(get)
24250,0.012,0.000,1.547,0.000,Spectrum.py:204(metadata)
12125,0.002,0.000,0.002,0.000,Spectrum.py:216(losses)
12125,0.005,0.000,0.406,0.000,Spectrum.py:224(peaks)
12126,0.003,0.000,0.004,0.000,__init__.py:119(getLevelName)
12125,0.003,0.000,0.004,0.000,__init__.py:160(<lambda>)
5,0.000,0.000,0.000,0.000,__init__.py:193(_checkLevel)
11,0.000,0.000,0.000,0.000,__init__.py:218(_acquireLock)
11,0.000,0.000,0.000,0.000,__init__.py:227(_releaseLock)
1,0.000,0.000,0.000,0.000,__init__.py:248(_register_at_fork_reinit_lock)
12125,0.053,0.000,0.110,0.000,__init__.py:288(__init__)
12125,0.005,0.000,0.005,0.000,__init__.py:364(getMessage)
12125,0.004,0.000,0.005,0.000,__init__.py:427(usesTime)
12125,0.010,0.000,0.010,0.000,__init__.py:435(_format)
12125,0.003,0.000,0.012,0.000,__init__.py:438(format)
12125,0.010,0.000,0.035,0.000,__init__.py:588(formatTime)
12125,0.003,0.000,0.008,0.000,__init__.py:633(usesTime)
12125,0.003,0.000,0.016,0.000,__init__.py:639(formatMessage)
12125,0.013,0.000,0.077,0.000,__init__.py:655(format)
1,0.000,0.000,0.000,0.000,__init__.py:776(__init__)
24250,0.003,0.000,0.003,0.000,__init__.py:796(filter)
1,0.000,0.000,0.000,0.000,__init__.py:826(_removeHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:843(_addHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:862(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:891(createLock)
24250,0.006,0.000,0.009,0.000,__init__.py:898(acquire)
24250,0.005,0.000,0.007,0.000,__init__.py:905(release)
2,0.000,0.000,0.000,0.000,__init__.py:912(setLevel)
12125,0.004,0.000,0.081,0.000,__init__.py:918(format)
12125,0.009,0.000,0.252,0.000,__init__.py:941(handle)
1,0.000,0.000,0.000,0.000,__init__.py:959(setFormatter)
1,0.000,0.000,0.000,0.000,__init__.py:1051(__init__)
12125,0.009,0.000,0.020,0.000,__init__.py:1062(flush)
12125,0.009,0.000,0.233,0.000,__init__.py:1073(emit)
2,0.000,0.000,0.000,0.000,__init__.py:1276(disable)
3,0.000,0.000,0.000,0.000,__init__.py:1284(getLogger)
2,0.000,0.000,0.000,0.000,__init__.py:1372(_clear_cache)
2,0.000,0.000,0.000,0.000,__init__.py:1417(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1436(info)
12125,0.009,0.000,0.430,0.000,__init__.py:1448(warning)
12125,0.012,0.000,0.020,0.000,__init__.py:1514(findCaller)
12125,0.006,0.000,0.116,0.000,__init__.py:1550(makeRecord)
12125,0.011,0.000,0.418,0.000,__init__.py:1565(_log)
12125,0.006,0.000,0.271,0.000,__init__.py:1591(handle)
1,0.000,0.000,0.000,0.000,__init__.py:1601(addHandler)
12125,0.011,0.000,0.262,0.000,__init__.py:1645(callHandlers)
2,0.000,0.000,0.000,0.000,__init__.py:1675(getEffectiveLevel)
12126,0.003,0.000,0.003,0.000,__init__.py:1689(isEnabledFor)
3,0.000,0.000,0.000,0.000,__init__.py:2018(getLogger)
12125,0.013,0.000,0.094,0.000,Fragments.py:35(__init__)
12125,0.021,0.000,0.080,0.000,Fragments.py:60(_is_sorted)
24250,0.005,0.000,0.019,0.000,Fragments.py:66(mz)
24250,0.003,0.000,0.003,0.000,utils.py:11(<genexpr>)
12125,0.006,0.000,0.011,0.000,utils.py:7(get_first_common_element)
12125,0.025,0.000,0.033,0.000,utils.py:24(<listcomp>)
12125,0.004,0.000,0.037,0.000,utils.py:14(get_common_keys)
24250,0.002,0.000,0.002,0.000,utils.py:36(<lambda>)
24250,0.005,0.000,0.005,0.000,utils.py:27(filter_none)
12125,0.008,0.000,0.011,0.000,add_precursor_mz.py:30(_convert_precursor_mz)
12125,0.019,0.000,0.074,0.000,add_precursor_mz.py:48(_add_precursor_mz_metadata)
12125,0.004,0.000,0.044,0.000,add_retention.py:15(safe_store_value)
12125,0.015,0.000,0.446,0.000,add_retention.py:37(safe_convert_to_float)
12125,0.002,0.000,0.002,0.000,add_retention.py:80(<listcomp>)
12125,0.024,0.000,0.563,0.000,add_retention.py:63(_add_retention)
12125,0.003,0.000,0.004,0.000,interpret_pepmass.py:28(_interpret_pepmass_metadata)
12125,0.002,0.000,0.002,0.000,make_charge_int.py:23(_convert_charge_to_int)
24250,0.019,0.000,1.809,0.000,Metadata.py:42(__init__)
24250,0.011,0.000,1.605,0.000,Metadata.py:78(harmonize_metadata)
12125,0.007,0.000,0.396,0.000,Metadata.py:92(get)
24250,0.006,0.000,0.777,0.000,Metadata.py:126(data)
84875,0.069,0.000,2.066,0.000,PickyDict.py:82(__init__)
60625,0.021,0.000,1.917,0.000,PickyDict.py:110(copy)
36375,0.016,0.000,0.097,0.000,PickyDict.py:116(__setitem__)
2037000,1.117,0.000,3.280,0.000,PickyDict.py:152(_harmonize_key)
133375,0.352,0.000,3.579,0.000,PickyDict.py:163(_apply_replacements)
24250,0.006,0.000,0.801,0.000,PickyDict.py:196(key_replacements)
24250,0.006,0.000,0.793,0.000,PickyDict.py:205(key_regex_replacements)
12125,0.001,0.000,0.001,0.000,process.py:37(current_process)
12125,0.001,0.000,0.001,0.000,process.py:189(name)
12126,0.030,0.000,23.464,0.002,load_from_msp.py:7(load_from_msp)
12126,6.136,0.001,18.799,0.002,load_from_msp.py:58(parse_msp_file)
5175688,2.220,0.000,3.143,0.000,load_from_msp.py:109(get_peak_values)
5175688,1.000,0.000,1.442,0.000,load_from_msp.py:120(<lambda>)
5175688,1.341,0.000,1.670,0.000,load_from_msp.py:117(get_peak_tuples)
5175688,1.503,0.000,4.630,0.000,load_from_msp.py:124(get_peak_comment)
182827,0.088,0.000,0.142,0.000,load_from_msp.py:133(parse_metadata)
5358515,0.349,0.000,0.349,0.000,load_from_msp.py:148(contains_metadata)
1,0.000,0.000,0.000,0.000,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.000,0.000,logging_functions.py:110(reset_matchms_logger)


