ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
350643,0.257,0.000,0.564,0.000,__init__.py:1062(flush)
350643,0.250,0.000,5.062,0.000,__init__.py:1073(emit)
2,0.000,0.000,0.000,0.000,__init__.py:1276(disable)
3,0.000,0.000,0.000,0.000,__init__.py:1284(getLogger)
2,0.000,0.000,0.000,0.000,__init__.py:1372(_clear_cache)
2,0.000,0.000,0.000,0.000,__init__.py:1417(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1436(info)
350643,0.222,0.000,10.067,0.000,__init__.py:1448(warning)
350643,0.318,0.000,0.546,0.000,__init__.py:1514(findCaller)
350643,0.147,0.000,2.828,0.000,__init__.py:1550(makeRecord)
350643,0.296,0.000,9.772,0.000,__init__.py:1565(_log)
350643,0.180,0.000,6.101,0.000,__init__.py:1591(handle)
1,0.000,0.000,0.000,0.000,__init__.py:1601(addHandler)
350643,0.272,0.000,5.872,0.000,__init__.py:1645(callHandlers)
2,0.000,0.000,0.000,0.000,__init__.py:1675(getEffectiveLevel)
350644,0.073,0.000,0.073,0.000,__init__.py:1689(isEnabledFor)
3,0.000,0.000,0.000,0.000,__init__.py:2018(getLogger)
350643,0.335,0.000,2.391,0.000,Fragments.py:35(__init__)
350643,0.529,0.000,2.028,0.000,Fragments.py:60(_is_sorted)
701286,0.141,0.000,0.431,0.000,Fragments.py:66(mz)
350643,0.074,0.000,0.074,0.000,utils.py:11(<genexpr>)
350643,0.111,0.000,0.266,0.000,utils.py:7(get_first_common_element)
330095,0.500,0.000,0.657,0.000,utils.py:24(<listcomp>)
330095,0.103,0.000,0.760,0.000,utils.py:14(get_common_keys)
660190,0.051,0.000,0.051,0.000,utils.py:36(<lambda>)
660190,0.124,0.000,0.124,0.000,utils.py:27(filter_none)
350643,0.039,0.000,0.039,0.000,add_precursor_mz.py:30(_convert_precursor_mz)
350643,0.567,0.000,11.058,0.000,add_precursor_mz.py:48(_add_precursor_mz_metadata)
330095,0.141,0.000,1.276,0.000,add_retention.py:15(safe_store_value)
660190,0.184,0.000,0.228,0.000,add_retention.py:37(safe_convert_to_float)
330095,0.056,0.000,0.056,0.000,add_retention.py:80(<listcomp>)
330095,0.605,0.000,3.092,0.000,add_retention.py:63(_add_retention)
350643,0.084,0.000,0.110,0.000,interpret_pepmass.py:28(_interpret_pepmass_metadata)
350643,0.044,0.000,0.044,0.000,make_charge_int.py:23(_convert_charge_to_int)
701286,0.517,0.000,37.849,0.000,Metadata.py:42(__init__)
701286,0.310,0.000,33.314,0.000,Metadata.py:78(harmonize_metadata)
350643,0.180,0.000,7.861,0.000,Metadata.py:92(get)
350643,0.092,0.000,7.795,0.000,Metadata.py:126(data)
1753215,1.293,0.000,26.075,0.000,PickyDict.py:82(__init__)
1051929,0.368,0.000,22.846,0.000,PickyDict.py:110(copy)
330095,0.166,0.000,1.045,0.000,PickyDict.py:116(__setitem__)
31703033,19.150,0.000,51.543,0.000,PickyDict.py:152(_harmonize_key)
3155787,6.178,0.000,57.439,0.000,PickyDict.py:163(_apply_replacements)
701286,0.169,0.000,15.275,0.000,PickyDict.py:196(key_replacements)
701286,0.179,0.000,17.729,0.000,PickyDict.py:205(key_regex_replacements)
350643,0.025,0.000,0.025,0.000,process.py:37(current_process)
350643,0.036,0.000,0.036,0.000,process.py:189(name)
350644,0.683,0.000,228.594,0.001,load_from_msp.py:7(load_from_msp)
350644,48.153,0.000,147.110,0.000,load_from_msp.py:58(parse_msp_file)
40044689,16.964,0.000,24.205,0.000,load_from_msp.py:109(get_peak_values)
40044689,7.543,0.000,11.076,0.000,load_from_msp.py:120(<lambda>)
40044689,10.294,0.000,12.806,0.000,load_from_msp.py:117(get_peak_tuples)
40044689,11.431,0.000,34.476,0.000,load_from_msp.py:124(get_peak_comment)
3485882,1.700,0.000,2.765,0.000,load_from_msp.py:133(parse_metadata)
43530571,2.939,0.000,2.939,0.000,load_from_msp.py:148(contains_metadata)
1,0.000,0.000,0.001,0.001,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.001,0.001,logging_functions.py:110(reset_matchms_logger)


