ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
725560,0.086,0.000,0.086,0.000,Spectrum.py:216(losses)
725560,0.272,0.000,15.029,0.000,Spectrum.py:224(peaks)
1,0.000,0.000,0.000,0.000,__init__.py:119(getLevelName)
5,0.000,0.000,0.000,0.000,__init__.py:193(_checkLevel)
11,0.000,0.000,0.000,0.000,__init__.py:218(_acquireLock)
11,0.000,0.000,0.000,0.000,__init__.py:227(_releaseLock)
1,0.000,0.000,0.000,0.000,__init__.py:248(_register_at_fork_reinit_lock)
1,0.000,0.000,0.000,0.000,__init__.py:776(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:826(_removeHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:843(_addHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:862(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:891(createLock)
2,0.000,0.000,0.000,0.000,__init__.py:912(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:959(setFormatter)
1,0.000,0.000,0.000,0.000,__init__.py:1051(__init__)
2,0.000,0.000,0.000,0.000,__init__.py:1276(disable)
3,0.000,0.000,0.000,0.000,__init__.py:1284(getLogger)
2,0.000,0.000,0.000,0.000,__init__.py:1372(_clear_cache)
2,0.000,0.000,0.000,0.000,__init__.py:1417(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1436(info)
725560,0.166,0.000,0.284,0.000,__init__.py:1448(warning)
1,0.000,0.000,0.000,0.000,__init__.py:1601(addHandler)
2,0.000,0.000,0.000,0.000,__init__.py:1675(getEffectiveLevel)
725561,0.118,0.000,0.118,0.000,__init__.py:1689(isEnabledFor)
3,0.000,0.000,0.000,0.000,__init__.py:2018(getLogger)
725560,0.608,0.000,4.260,0.000,Fragments.py:35(__init__)
725560,0.888,0.000,3.595,0.000,Fragments.py:60(_is_sorted)
1451120,0.276,0.000,0.741,0.000,Fragments.py:66(mz)
725560,0.110,0.000,0.110,0.000,utils.py:11(<genexpr>)
725560,0.219,0.000,0.473,0.000,utils.py:7(get_first_common_element)
612679,0.757,0.000,1.028,0.000,utils.py:24(<listcomp>)
612679,0.159,0.000,1.187,0.000,utils.py:14(get_common_keys)
1225358,0.094,0.000,0.094,0.000,utils.py:36(<lambda>)
1225358,0.217,0.000,0.217,0.000,utils.py:27(filter_none)
725560,0.076,0.000,0.076,0.000,add_precursor_mz.py:30(_convert_precursor_mz)
725560,0.955,0.000,2.030,0.000,add_precursor_mz.py:48(_add_precursor_mz_metadata)
612679,0.230,0.000,1.993,0.000,add_retention.py:15(safe_store_value)
1225358,0.302,0.000,0.370,0.000,add_retention.py:37(safe_convert_to_float)
612679,0.100,0.000,0.100,0.000,add_retention.py:80(<listcomp>)
612679,1.000,0.000,4.942,0.000,add_retention.py:63(_add_retention)
725560,0.153,0.000,0.215,0.000,interpret_pepmass.py:28(_interpret_pepmass_metadata)
725560,0.086,0.000,0.086,0.000,make_charge_int.py:23(_convert_charge_to_int)
1451120,0.949,0.000,62.671,0.000,Metadata.py:42(__init__)
1451120,0.581,0.000,54.466,0.000,Metadata.py:78(harmonize_metadata)
725560,0.295,0.000,14.510,0.000,Metadata.py:92(get)
725560,0.172,0.000,14.137,0.000,Metadata.py:126(data)
3627800,2.464,0.000,52.808,0.000,PickyDict.py:82(__init__)
2176680,0.703,0.000,47.010,0.000,PickyDict.py:110(copy)
612679,0.273,0.000,1.613,0.000,PickyDict.py:116(__setitem__)
58354879,30.902,0.000,94.184,0.000,PickyDict.py:152(_harmonize_key)
6530040,9.955,0.000,103.538,0.000,PickyDict.py:163(_apply_replacements)
1451120,0.343,0.000,26.738,0.000,PickyDict.py:196(key_replacements)
1451120,0.348,0.000,27.147,0.000,PickyDict.py:205(key_regex_replacements)
2176680,0.357,0.000,3.957,0.000,mgf.py:82(<lambda>)
1,0.000,0.000,0.000,0.000,mgf.py:142(<dictcomp>)
1,0.000,0.000,0.001,0.001,mgf.py:95(__init__)
725560,0.097,0.000,0.097,0.000,mgf.py:160(header)
1,0.000,0.000,0.000,0.000,mgf.py:166(_read_header_lines)
725560,31.572,0.000,46.484,0.000,mgf.py:180(_read_spectrum_lines)
1,0.000,0.000,0.001,0.001,mgf.py:362(__init__)
1,0.000,0.000,0.000,0.000,mgf.py:369(_read_header)
725560,0.552,0.000,47.036,0.000,mgf.py:373(_read_spectrum)
725561,0.442,0.000,47.590,0.000,mgf.py:376(_read)
1,0.000,0.000,0.000,0.000,file_helpers.py:173(__iter__)
725561,0.138,0.000,47.843,0.000,file_helpers.py:176(__next__)
1,0.000,0.000,0.000,0.000,file_helpers.py:192(__init__)
1,0.000,0.000,0.000,0.000,file_helpers.py:201(reset)
4,0.000,0.000,0.000,0.000,file_helpers.py:219(__getattr__)
1,0.000,0.000,0.000,0.000,file_helpers.py:79(wrapped)
1,0.000,0.000,0.000,0.000,file_helpers.py:94(__init__)
3,0.000,0.000,0.000,0.000,file_helpers.py:128(__getattr__)
725562,0.161,0.000,0.242,0.000,file_helpers.py:131(__iter__)
1,0.000,0.000,0.000,0.000,file_helpers.py:136(__init__)
1,0.000,0.000,0.000,0.000,file_helpers.py:141(__init__)
725561,1.339,0.000,176.560,0.000,load_from_mgf.py:7(load_from_mgf)
1,0.000,0.000,0.001,0.001,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.001,0.001,logging_functions.py:110(reset_matchms_logger)


