ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
25663200,13.346,0.000,42.524,0.000,PickyDict.py:152(_harmonize_key)
2902240,4.554,0.000,47.415,0.000,PickyDict.py:163(_apply_replacements)
725560,0.166,0.000,13.456,0.000,PickyDict.py:196(key_replacements)
725560,0.166,0.000,13.743,0.000,PickyDict.py:205(key_regex_replacements)
2176680,0.335,0.000,3.828,0.000,mgf.py:82(<lambda>)
1,0.000,0.000,0.000,0.000,mgf.py:142(<dictcomp>)
1,0.000,0.000,0.001,0.001,mgf.py:95(__init__)
725560,0.095,0.000,0.095,0.000,mgf.py:160(header)
1,0.000,0.000,0.000,0.000,mgf.py:166(_read_header_lines)
725560,30.628,0.000,45.017,0.000,mgf.py:180(_read_spectrum_lines)
1,0.000,0.000,0.001,0.001,mgf.py:362(__init__)
1,0.000,0.000,0.000,0.000,mgf.py:369(_read_header)
725560,0.511,0.000,45.528,0.000,mgf.py:373(_read_spectrum)
725561,0.410,0.000,46.041,0.000,mgf.py:376(_read)
1,0.000,0.000,0.000,0.000,file_helpers.py:173(__iter__)
725561,0.130,0.000,46.265,0.000,file_helpers.py:176(__next__)
1,0.000,0.000,0.000,0.000,file_helpers.py:192(__init__)
1,0.000,0.000,0.000,0.000,file_helpers.py:201(reset)
4,0.000,0.000,0.000,0.000,file_helpers.py:219(__getattr__)
1,0.000,0.000,0.000,0.000,file_helpers.py:79(wrapped)
1,0.000,0.000,0.000,0.000,file_helpers.py:94(__init__)
3,0.000,0.000,0.000,0.000,file_helpers.py:128(__getattr__)
725562,0.137,0.000,0.212,0.000,file_helpers.py:131(__iter__)
1,0.000,0.000,0.000,0.000,file_helpers.py:136(__init__)
1,0.000,0.000,0.000,0.000,file_helpers.py:141(__init__)
725561,1.226,0.000,105.219,0.000,load_from_mgf.py:7(load_from_mgf)
1,0.000,0.000,0.001,0.001,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.001,0.001,logging_functions.py:110(reset_matchms_logger)


