ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
660190,0.185,0.000,0.232,0.000,add_retention.py:37(safe_convert_to_float)
330095,0.062,0.000,0.062,0.000,add_retention.py:80(<listcomp>)
330095,0.618,0.000,3.134,0.000,add_retention.py:63(_add_retention)
350643,0.081,0.000,0.108,0.000,interpret_pepmass.py:28(_interpret_pepmass_metadata)
350643,0.045,0.000,0.045,0.000,make_charge_int.py:23(_convert_charge_to_int)
701286,0.490,0.000,34.537,0.000,Metadata.py:42(__init__)
701286,0.297,0.000,30.143,0.000,Metadata.py:78(harmonize_metadata)
350643,0.171,0.000,7.928,0.000,Metadata.py:92(get)
350643,0.087,0.000,7.834,0.000,Metadata.py:126(data)
1753215,1.236,0.000,28.299,0.000,PickyDict.py:82(__init__)
1051929,0.358,0.000,25.172,0.000,PickyDict.py:110(copy)
330095,0.169,0.000,1.049,0.000,PickyDict.py:116(__setitem__)
31703033,17.135,0.000,51.744,0.000,PickyDict.py:152(_harmonize_key)
3155787,5.334,0.000,56.569,0.000,PickyDict.py:163(_apply_replacements)
701286,0.163,0.000,14.711,0.000,PickyDict.py:196(key_replacements)
701286,0.177,0.000,15.134,0.000,PickyDict.py:205(key_regex_replacements)
1051929,0.182,0.000,4.485,0.000,mgf.py:82(<lambda>)
1,0.000,0.000,0.000,0.000,mgf.py:142(<dictcomp>)
1,0.000,0.000,0.001,0.001,mgf.py:95(__init__)
350643,0.051,0.000,0.051,0.000,mgf.py:160(header)
1,0.001,0.001,0.001,0.001,mgf.py:166(_read_header_lines)
350643,36.025,0.000,52.655,0.000,mgf.py:180(_read_spectrum_lines)
1,0.000,0.000,0.001,0.001,mgf.py:362(__init__)
1,0.000,0.000,0.001,0.001,mgf.py:369(_read_header)
350643,0.547,0.000,53.202,0.000,mgf.py:373(_read_spectrum)
350644,0.240,0.000,53.497,0.000,mgf.py:376(_read)
1,0.000,0.000,0.001,0.001,file_helpers.py:79(wrapped)
1,0.000,0.000,0.000,0.000,file_helpers.py:94(__init__)
3,0.000,0.000,0.000,0.000,file_helpers.py:128(__getattr__)
350645,0.064,0.000,0.112,0.000,file_helpers.py:131(__iter__)
1,0.000,0.000,0.000,0.000,file_helpers.py:136(__init__)
1,0.000,0.000,0.000,0.000,file_helpers.py:141(__init__)
1,0.000,0.000,0.000,0.000,file_helpers.py:173(__iter__)
350644,0.074,0.000,53.632,0.000,file_helpers.py:176(__next__)
1,0.000,0.000,0.000,0.000,file_helpers.py:192(__init__)
1,0.000,0.000,0.000,0.000,file_helpers.py:201(reset)
4,0.000,0.000,0.000,0.000,file_helpers.py:219(__getattr__)
350643,0.025,0.000,0.025,0.000,process.py:37(current_process)
350643,0.034,0.000,0.034,0.000,process.py:189(name)
350644,0.757,0.000,133.967,0.000,load_from_mgf.py:7(load_from_mgf)
1,0.000,0.000,0.001,0.001,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.001,0.001,logging_functions.py:110(reset_matchms_logger)


