ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
24250,0.017,0.000,0.048,0.000,fromnumeric.py:69(_wrapreduction)
1,0.000,0.000,0.000,0.000,fromnumeric.py:1008(_argsort_dispatcher)
1,0.000,0.000,0.000,0.000,fromnumeric.py:1012(argsort)
24250,0.002,0.000,0.002,0.000,fromnumeric.py:2399(_all_dispatcher)
24250,0.011,0.000,0.060,0.000,fromnumeric.py:2404(all)
1,0.000,0.000,0.000,0.000,<__array_function__ internals>:177(argsort)
24250,0.009,0.000,0.079,0.000,<__array_function__ internals>:177(all)
1,0.000,0.000,0.000,0.000,threading.py:81(RLock)
12125,0.002,0.000,0.002,0.000,threading.py:1031(name)
12125,0.003,0.000,0.003,0.000,threading.py:1306(current_thread)
12125,0.004,0.000,0.399,0.000,Spectrum.py:175(get)
24250,0.012,0.000,1.543,0.000,Spectrum.py:204(metadata)
12125,0.002,0.000,0.002,0.000,Spectrum.py:216(losses)
12125,0.005,0.000,0.405,0.000,Spectrum.py:224(peaks)
12126,0.003,0.000,0.004,0.000,__init__.py:119(getLevelName)
12125,0.003,0.000,0.004,0.000,__init__.py:160(<lambda>)
5,0.000,0.000,0.000,0.000,__init__.py:193(_checkLevel)
11,0.000,0.000,0.000,0.000,__init__.py:218(_acquireLock)
11,0.000,0.000,0.000,0.000,__init__.py:227(_releaseLock)
1,0.000,0.000,0.000,0.000,__init__.py:248(_register_at_fork_reinit_lock)
12125,0.053,0.000,0.110,0.000,__init__.py:288(__init__)
12125,0.005,0.000,0.005,0.000,__init__.py:364(getMessage)
12125,0.003,0.000,0.005,0.000,__init__.py:427(usesTime)
12125,0.010,0.000,0.010,0.000,__init__.py:435(_format)
12125,0.003,0.000,0.012,0.000,__init__.py:438(format)
12125,0.010,0.000,0.034,0.000,__init__.py:588(formatTime)
12125,0.003,0.000,0.008,0.000,__init__.py:633(usesTime)
12125,0.003,0.000,0.016,0.000,__init__.py:639(formatMessage)
12125,0.013,0.000,0.076,0.000,__init__.py:655(format)
1,0.000,0.000,0.000,0.000,__init__.py:776(__init__)
24250,0.003,0.000,0.003,0.000,__init__.py:796(filter)
1,0.000,0.000,0.000,0.000,__init__.py:826(_removeHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:843(_addHandlerRef)
1,0.000,0.000,0.000,0.000,__init__.py:862(__init__)
1,0.000,0.000,0.000,0.000,__init__.py:891(createLock)
24250,0.006,0.000,0.009,0.000,__init__.py:898(acquire)
24250,0.005,0.000,0.007,0.000,__init__.py:905(release)
2,0.000,0.000,0.000,0.000,__init__.py:912(setLevel)
12125,0.004,0.000,0.080,0.000,__init__.py:918(format)
12125,0.009,0.000,0.228,0.000,__init__.py:941(handle)
1,0.000,0.000,0.000,0.000,__init__.py:959(setFormatter)
1,0.000,0.000,0.000,0.000,__init__.py:1051(__init__)
12125,0.009,0.000,0.020,0.000,__init__.py:1062(flush)
12125,0.009,0.000,0.209,0.000,__init__.py:1073(emit)
2,0.000,0.000,0.000,0.000,__init__.py:1276(disable)
3,0.000,0.000,0.000,0.000,__init__.py:1284(getLogger)
2,0.000,0.000,0.000,0.000,__init__.py:1372(_clear_cache)
2,0.000,0.000,0.000,0.000,__init__.py:1417(setLevel)
1,0.000,0.000,0.000,0.000,__init__.py:1436(info)
12125,0.009,0.000,0.405,0.000,__init__.py:1448(warning)
12125,0.012,0.000,0.020,0.000,__init__.py:1514(findCaller)
12125,0.006,0.000,0.116,0.000,__init__.py:1550(makeRecord)
12125,0.011,0.000,0.394,0.000,__init__.py:1565(_log)
12125,0.006,0.000,0.247,0.000,__init__.py:1591(handle)
1,0.000,0.000,0.000,0.000,__init__.py:1601(addHandler)
12125,0.010,0.000,0.238,0.000,__init__.py:1645(callHandlers)
2,0.000,0.000,0.000,0.000,__init__.py:1675(getEffectiveLevel)
12126,0.003,0.000,0.003,0.000,__init__.py:1689(isEnabledFor)
3,0.000,0.000,0.000,0.000,__init__.py:2018(getLogger)
12125,0.013,0.000,0.093,0.000,Fragments.py:35(__init__)
12125,0.021,0.000,0.079,0.000,Fragments.py:60(_is_sorted)
24250,0.005,0.000,0.019,0.000,Fragments.py:66(mz)
24250,0.003,0.000,0.003,0.000,utils.py:11(<genexpr>)
12125,0.006,0.000,0.011,0.000,utils.py:7(get_first_common_element)
12125,0.025,0.000,0.033,0.000,utils.py:24(<listcomp>)
12125,0.004,0.000,0.036,0.000,utils.py:14(get_common_keys)
24250,0.002,0.000,0.002,0.000,utils.py:36(<lambda>)
24250,0.005,0.000,0.005,0.000,utils.py:27(filter_none)
12125,0.008,0.000,0.011,0.000,add_precursor_mz.py:30(_convert_precursor_mz)
12125,0.019,0.000,0.073,0.000,add_precursor_mz.py:48(_add_precursor_mz_metadata)
12125,0.004,0.000,0.043,0.000,add_retention.py:15(safe_store_value)
12125,0.015,0.000,0.421,0.000,add_retention.py:37(safe_convert_to_float)
12125,0.002,0.000,0.002,0.000,add_retention.py:80(<listcomp>)
12125,0.024,0.000,0.537,0.000,add_retention.py:63(_add_retention)
12125,0.003,0.000,0.004,0.000,interpret_pepmass.py:28(_interpret_pepmass_metadata)
12125,0.002,0.000,0.002,0.000,make_charge_int.py:23(_convert_charge_to_int)
24250,0.019,0.000,1.797,0.000,Metadata.py:42(__init__)
24250,0.011,0.000,1.595,0.000,Metadata.py:78(harmonize_metadata)
12125,0.007,0.000,0.395,0.000,Metadata.py:92(get)
24250,0.006,0.000,0.775,0.000,Metadata.py:126(data)
84875,0.068,0.000,2.060,0.000,PickyDict.py:82(__init__)
60625,0.021,0.000,1.911,0.000,PickyDict.py:110(copy)
36375,0.016,0.000,0.096,0.000,PickyDict.py:116(__setitem__)
2037000,1.116,0.000,3.265,0.000,PickyDict.py:152(_harmonize_key)
133375,0.349,0.000,3.563,0.000,PickyDict.py:163(_apply_replacements)
24250,0.006,0.000,0.796,0.000,PickyDict.py:196(key_replacements)
24250,0.006,0.000,0.788,0.000,PickyDict.py:205(key_regex_replacements)
12125,0.001,0.000,0.001,0.000,process.py:37(current_process)
12125,0.001,0.000,0.001,0.000,process.py:189(name)
12126,0.030,0.000,23.015,0.002,load_from_msp.py:7(load_from_msp)
12126,5.943,0.000,18.396,0.002,load_from_msp.py:58(parse_msp_file)
5175688,2.200,0.000,3.119,0.000,load_from_msp.py:109(get_peak_values)
5175688,0.949,0.000,1.389,0.000,load_from_msp.py:120(<lambda>)
5175688,1.313,0.000,1.638,0.000,load_from_msp.py:117(get_peak_tuples)
5175688,1.464,0.000,4.538,0.000,load_from_msp.py:124(get_peak_comment)
182827,0.087,0.000,0.141,0.000,load_from_msp.py:133(parse_metadata)
5358515,0.349,0.000,0.349,0.000,load_from_msp.py:148(contains_metadata)
1,0.000,0.000,0.000,0.000,logging_functions.py:49(_init_logger)
1,0.000,0.000,0.000,0.000,logging_functions.py:60(set_matchms_logger_level)
1,0.000,0.000,0.000,0.000,logging_functions.py:110(reset_matchms_logger)


